vx_kms,vz_kms,f_total_s2_m5,f_volume_s2_m5,f_sheet_s2_m5,crossings
190.0,80.0,0.0,0.0,0.0,0
200.0,80.0,0.0,0.0,0.0,0
-200.0,90.0,0.0,0.0,0.0,0
-190.0,90.0,0.0,0.0,0.0,0
-180.0,90.0,0.0,0.0,0.0,0
-170.0,90.0,0.0,0.0,0.0,0
-160.0,90.0,0.0,0.0,0.0,0
-150.0,90.0,0.0,0.0,0.0,0
-140.0,90.0,0.0,0.0,0.0,0
-130.0,90.0,0.0,0.0,0.0,0
-120.0,90.0,0.0,0.0,0.0,0
-110.0,90.0,0.0,0.0,0.0,0
-100.0,90.0,0.0,0.0,0.0,0
-90.0,90.0,0.0,0.0,0.0,0
-80.0,90.0,0.0,0.0,0.0,0
-70.0,90.0,0.0,0.0,0.0,0
-60.0,90.0,0.0,0.0,0.0,0
-50.0,90.0,0.0,0.0,0.0,0
-40.0,90.0,0.0,0.0,0.0,0
-30.0,90.0,0.0,0.0,0.0,0
-20.0,90.0,0.0,0.0,0.0,0
-10.0,90.0,0.0,0.0,0.0,0
0.0,90.0,0.0,0.0,0.0,0
10.0,90.0,0.0,0.0,0.0,0
20.0,90.0,1.324347721378053e-145,1.324347721378053e-145,0.0,0
30.0,90.0,1.642474014679101e-46,1.642474014679101e-46,0.0,0
40.0,90.0,0.0,0.0,0.0,0
50.0,90.0,0.0,0.0,0.0,0
60.0,90.0,0.0,0.0,0.0,0
70.0,90.0,0.0,0.0,0.0,0
80.0,90.0,0.0,0.0,0.0,0
90.0,90.0,0.0,0.0,0.0,0
100.0,90.0,0.0,0.0,0.0,0
110.0,90.0,0.0,0.0,0.0,0
120.0,90.0,0.0,0.0,0.0,0
130.0,90.0,0.0,0.0,0.0,0
140.0,90.0,0.0,0.0,0.0,0
150.0,90.0,0.0,0.0,0.0,0
160.0,90.0,0.0,0.0,0.0,0
170.0,90.0,0.0,0.0,0.0,0
180.0,90.0,0.0,0.0,0.0,0
190.0,90.0,0.0,0.0,0.0,0
200.0,90.0,0.0,0.0,0.0,0
-200.0,100.0,0.0,0.0,0.0,0
-190.0,100.0,0.0,0.0,0.0,0
-180.0,100.0,0.0,0.0,0.0,0
-170.0,100.0,0.0,0.0,0.0,0
-160.0,100.0,0.0,0.0,0.0,0
-150.0,100.0,0.0,0.0,0.0,0
-140.0,100.0,0.0,0.0,0.0,0
-130.0,100.0,0.0,0.0,0.0,0
-120.0,100.0,0.0,0.0,0.0,0
-110.0,100.0,0.0,0.0,0.0,0
-100.0,100.0,0.0,0.0,0.0,0
-90.0,100.0,0.0,0.0,0.0,0
-80.0,100.0,0.0,0.0,0.0,0
-70.0,100.0,0.0,0.0,0.0,0
-60.0,100.0,0.0,0.0,0.0,0
-50.0,100.0,0.0,0.0,0.0,0
-40.0,100.0,0.0,0.0,0.0,0
-30.0,100.0,0.0,0.0,0.0,0
-20.0,100.0,0.0,0.0,0.0,0
-10.0,100.0,0.0,0.0,0.0,0
0.0,100.0,0.0,0.0,0.0,0
10.0,100.0,0.0,0.0,0.0,0
20.0,100.0,2.9604433502542223e-178,2.9604433502542223e-178,0.0,0
30.0,100.0,1.2241267707632244e-35,1.2241267707632244e-35,0.0,0
40.0,100.0,0.0,0.0,0.0,0
50.0,100.0,0.0,0.0,0.0,0
60.0,100.0,0.0,0.0,0.0,0
70.0,100.0,0.0,0.0,0.0,0
80.0,100.0,0.0,0.0,0.0,0
90.0,100.0,0.0,0.0,0.0,0
100.0,100.0,0.0,0.0,0.0,0
110.0,100.0,0.0,0.0,0.0,0
120.0,100.0,0.0,0.0,0.0,0
130.0,100.0,0.0,0.0,0.0,0
140.0,100.0,0.0,0.0,0.0,0
150.0,100.0,0.0,0.0,0.0,0
160.0,100.0,0.0,0.0,0.0,0
170.0,100.0,0.0,0.0,0.0,0
180.0,100.0,0.0,0.0,0.0,0
190.0,100.0,0.0,0.0,0.0,0
200.0,100.0,0.0,0.0,0.0,0
-200.0,110.0,0.0,0.0,0.0,0
-190.0,110.0,0.0,0.0,0.0,0
-180.0,110.0,0.0,0.0,0.0,0
-170.0,110.0,0.0,0.0,0.0,0
-160.0,110.0,0.0,0.0,0.0,0
-150.0,110.0,0.0,0.0,0.0,0
-140.0,110.0,0.0,0.0,0.0,0
-130.0,110.0,0.0,0.0,0.0,0
-120.0,110.0,0.0,0.0,0.0,0
-110.0,110.0,0.0,0.0,0.0,0
-100.0,110.0,0.0,0.0,0.0,0
-90.0,110.0,0.0,0.0,0.0,0
-80.0,110.0,0.0,0.0,0.0,0
-70.0,110.0,0.0,0.0,0.0,0
-60.0,110.0,0.0,0.0,0.0,0
-50.0,110.0,0.0,0.0,0.0,0
-40.0,110.0,0.0,0.0,0.0,0
-30.0,110.0,0.0,0.0,0.0,0
-20.0,110.0,0.0,0.0,0.0,0
-10.0,110.0,0.0,0.0,0.0,0
0.0,110.0,0.0,0.0,0.0,0
10.0,110.0,0.0,0.0,0.0,0
20.0,110.0,3.369632417299474e-208,3.369632417299474e-208,0.0,0
30.0,110.0,1.8835245424594494e-34,1.8835245424594494e-34,0.0,0
40.0,110.0,0.0,0.0,0.0,0
50.0,110.0,0.0,0.0,0.0,0
60.0,110.0,0.0,0.0,0.0,0
70.0,110.0,0.0,0.0,0.0,0
80.0,110.0,0.0,0.0,0.0,0
90.0,110.0,0.0,0.0,0.0,0
100.0,110.0,0.0,0.0,0.0,0
110.0,110.0,0.0,0.0,0.0,0
120.0,110.0,0.0,0.0,0.0,0
130.0,110.0,0.0,0.0,0.0,0
140.0,110.0,0.0,0.0,0.0,0
150.0,110.0,0.0,0.0,0.0,0
160.0,110.0,0.0,0.0,0.0,0
170.0,110.0,0.0,0.0,0.0,0
180.0,110.0,0.0,0.0,0.0,0
190.0,110.0,0.0,0.0,0.0,0
200.0,110.0,0.0,0.0,0.0,0
-200.0,120.0,0.0,0.0,0.0,0
-190.0,120.0,0.0,0.0,0.0,0
-180.0,120.0,0.0,0.0,0.0,0
-170.0,120.0,0.0,0.0,0.0,0
-160.0,120.0,0.0,0.0,0.0,0
-150.0,120.0,0.0,0.0,0.0,0
-140.0,120.0,0.0,0.0,0.0,0
-130.0,120.0,0.0,0.0,0.0,0
-120.0,120.0,0.0,0.0,0.0,0
-110.0,120.0,0.0,0.0,0.0,0
-100.0,120.0,0.0,0.0,0.0,0
-90.0,120.0,0.0,0.0,0.0,0
-80.0,120.0,0.0,0.0,0.0,0
-70.0,120.0,0.0,0.0,0.0,0
-60.0,120.0,0.0,0.0,0.0,0
-50.0,120.0,0.0,0.0,0.0,0
-40.0,120.0,0.0,0.0,0.0,0
-30.0,120.0,0.0,0.0,0.0,0
-20.0,120.0,0.0,0.0,0.0,0
-10.0,120.0,0.0,0.0,0.0,0
0.0,120.0,0.0,0.0,0.0,0
10.0,120.0,0.0,0.0,0.0,0
20.0,120.0,4.009712349481436e-179,4.009712349481436e-179,0.0,0
30.0,120.0,4.213998308667148e-63,4.213998308667148e-63,0.0,0
40.0,120.0,0.0,0.0,0.0,0
50.0,120.0,0.0,0.0,0.0,0
60.0,120.0,0.0,0.0,0.0,0
70.0,120.0,0.0,0.0,0.0,0
80.0,120.0,0.0,0.0,0.0,0
90.0,120.0,0.0,0.0,0.0,0
100.0,120.0,0.0,0.0,0.0,0
110.0,120.0,0.0,0.0,0.0,0
120.0,120.0,0.0,0.0,0.0,0
130.0,120.0,0.0,0.0,0.0,0
140.0,120.0,0.0,0.0,0.0,0
150.0,120.0,0.0,0.0,0.0,0
160.0,120.0,0.0,0.0,0.0,0
170.0,120.0,0.0,0.0,0.0,0
180.0,120.0,0.0,0.0,0.0,0
190.0,120.0,0.0,0.0,0.0,0
200.0,120.0,0.0,0.0,0.0,0
-200.0,130.0,0.0,0.0,0.0,0
-190.0,130.0,0.0,0.0,0.0,0
-180.0,130.0,0.0,0.0,0.0,0
-170.0,130.0,0.0,0.0,0.0,0
-160.0,130.0,0.0,0.0,0.0,0
-150.0,130.0,0.0,0.0,0.0,0
-140.0,130.0,0.0,0.0,0.0,0
-130.0,130.0,0.0,0.0,0.0,0
-120.0,130.0,0.0,0.0,0.0,0
-110.0,130.0,0.0,0.0,0.0,0
-100.0,130.0,0.0,0.0,0.0,0
-90.0,130.0,0.0,0.0,0.0,0
-80.0,130.0,0.0,0.0,0.0,0
-70.0,130.0,0.0,0.0,0.0,0
-60.0,130.0,0.0,0.0,0.0,0
-50.0,130.0,0.0,0.0,0.0,0
-40.0,130.0,0.0,0.0,0.0,0
-30.0,130.0,0.0,0.0,0.0,0
-20.0,130.0,0.0,0.0,0.0,0
-10.0,130.0,0.0,0.0,0.0,0
0.0,130.0,0.0,0.0,0.0,0
10.0,130.0,0.0,0.0,0.0,0
20.0,130.0,1.0891620061982191e-95,1.0891620061982191e-95,0.0,0
30.0,130.0,2.0239824953445393e-174,2.0239824953445393e-174,0.0,0
40.0,130.0,0.0,0.0,0.0,0
50.0,130.0,0.0,0.0,0.0,0
60.0,130.0,0.0,0.0,0.0,0
70.0,130.0,0.0,0.0,0.0,0
80.0,130.0,0.0,0.0,0.0,0
90.0,130.0,0.0,0.0,0.0,0
100.0,130.0,0.0,0.0,0.0,0
110.0,130.0,0.0,0.0,0.0,0
120.0,130.0,0.0,0.0,0.0,0
130.0,130.0,0.0,0.0,0.0,0
140.0,130.0,0.0,0.0,0.0,0
150.0,130.0,0.0,0.0,0.0,0
160.0,130.0,0.0,0.0,0.0,0
170.0,130.0,0.0,0.0,0.0,0
180.0,130.0,0.0,0.0,0.0,0
190.0,130.0,0.0,0.0,0.0,0
200.0,130.0,0.0,0.0,0.0,0
-200.0,140.0,0.0,0.0,0.0,0
-190.0,140.0,0.0,0.0,0.0,0
-180.0,140.0,0.0,0.0,0.0,0
-170.0,140.0,0.0,0.0,0.0,0
-160.0,140.0,0.0,0.0,0.0,0
-150.0,140.0,0.0,0.0,0.0,0
-140.0,140.0,0.0,0.0,0.0,0
-130.0,140.0,0.0,0.0,0.0,0
-120.0,140.0,0.0,0.0,0.0,0
-110.0,140.0,0.0,0.0,0.0,0
-100.0,140.0,0.0,0.0,0.0,0
-90.0,140.0,0.0,0.0,0.0,0
-80.0,140.0,0.0,0.0,0.0,0
-70.0,140.0,0.0,0.0,0.0,0
-60.0,140.0,0.0,0.0,0.0,0
-50.0,140.0,0.0,0.0,0.0,0
-40.0,140.0,0.0,0.0,0.0,0
-30.0,140.0,0.0,0.0,0.0,0
-20.0,140.0,0.0,0.0,0.0,0
-10.0,140.0,0.0,0.0,0.0,0
0.0,140.0,0.0,0.0,0.0,0
10.0,140.0,0.0,0.0,0.0,0
20.0,140.0,8.710160163245006e-10,8.710160163245006e-10,0.0,0
30.0,140.0,0.0,0.0,0.0,0
40.0,140.0,0.0,0.0,0.0,0
50.0,140.0,0.0,0.0,0.0,0
60.0,140.0,0.0,0.0,0.0,0
70.0,140.0,0.0,0.0,0.0,0
80.0,140.0,0.0,0.0,0.0,0
90.0,140.0,0.0,0.0,0.0,0
100.0,140.0,0.0,0.0,0.0,0
110.0,140.0,0.0,0.0,0.0,0
120.0,140.0,0.0,0.0,0.0,0
130.0,140.0,0.0,0.0,0.0,0
140.0,140.0,0.0,0.0,0.0,0
150.0,140.0,0.0,0.0,0.0,0
160.0,140.0,0.0,0.0,0.0,0
170.0,140.0,0.0,0.0,0.0,0
180.0,140.0,0.0,0.0,0.0,0
190.0,140.0,0.0,0.0,0.0,0
200.0,140.0,0.0,0.0,0.0,0
-200.0,150.0,0.0,0.0,0.0,0
-190.0,150.0,0.0,0.0,0.0,0
-180.0,150.0,0.0,0.0,0.0,0
-170.0,150.0,0.0,0.0,0.0,0
-160.0,150.0,0.0,0.0,0.0,0
-150.0,150.0,0.0,0.0,0.0,0
-140.0,150.0,0.0,0.0,0.0,0
-130.0,150.0,0.0,0.0,0.0,0
-120.0,150.0,0.0,0.0,0.0,0
-110.0,150.0,0.0,0.0,0.0,0
-100.0,150.0,0.0,0.0,0.0,0
-90.0,150.0,0.0,0.0,0.0,0
-80.0,150.0,0.0,0.0,0.0,0
-70.0,150.0,0.0,0.0,0.0,0
-60.0,150.0,0.0,0.0,0.0,0
-50.0,150.0,0.0,0.0,0.0,0
-40.0,150.0,0.0,0.0,0.0,0
-30.0,150.0,0.0,0.0,0.0,0
-20.0,150.0,0.0,0.0,0.0,0
-10.0,150.0,0.0,0.0,0.0,0
0.0,150.0,0.0,0.0,0.0,0
10.0,150.0,4.361463227547816e-16,4.361463227547816e-16,0.0,0
20.0,150.0,0.0,0.0,0.0,0
30.0,150.0,0.0,0.0,0.0,0
40.0,150.0,0.0,0.0,0.0,0
50.0,150.0,0.0,0.0,0.0,0
60.0,150.0,0.0,0.0,0.0,0
70.0,150.0,0.0,0.0,0.0,0
80.0,150.0,0.0,0.0,0.0,0
90.0,150.0,0.0,0.0,0.0,0
100.0,150.0,0.0,0.0,0.0,0
110.0,150.0,0.0,0.0,0.0,0
120.0,150.0,0.0,0.0,0.0,0
130.0,150.0,0.0,0.0,0.0,0
140.0,150.0,0.0,0.0,0.0,0
150.0,150.0,0.0,0.0,0.0,0
160.0,150.0,0.0,0.0,0.0,0
170.0,150.0,0.0,0.0,0.0,0
180.0,150.0,0.0,0.0,0.0,0
190.0,150.0,0.0,0.0,0.0,0
200.0,150.0,0.0,0.0,0.0,0
-200.0,160.0,0.0,0.0,0.0,0
-190.0,160.0,0.0,0.0,0.0,0
-180.0,160.0,0.0,0.0,0.0,0
-170.0,160.0,0.0,0.0,0.0,0
-160.0,160.0,0.0,0.0,0.0,0
-150.0,160.0,0.0,0.0,0.0,0
-140.0,160.0,0.0,0.0,0.0,0
-130.0,160.0,0.0,0.0,0.0,0
-120.0,160.0,0.0,0.0,0.0,0
-110.0,160.0,0.0,0.0,0.0,0
-100.0,160.0,0.0,0.0,0.0,0
-90.0,160.0,0.0,0.0,0.0,0
-80.0,160.0,0.0,0.0,0.0,0
-70.0,160.0,0.0,0.0,0.0,0
-60.0,160.0,0.0,0.0,0.0,0
-50.0,160.0,0.0,0.0,0.0,0
-40.0,160.0,0.0,0.0,0.0,0
-30.0,160.0,0.0,0.0,0.0,0
-20.0,160.0,0.0,0.0,0.0,0
-10.0,160.0,4.11152725225974e-201,4.11152725225974e-201,0.0,0
0.0,160.0,0.0,0.0,0.0,0
10.0,160.0,0.0,0.0,0.0,0
20.0,160.0,0.0,0.0,0.0,0
30.0,160.0,0.0,0.0,0.0,0
40.0,160.0,0.0,0.0,0.0,0
50.0,160.0,0.0,0.0,0.0,0
60.0,160.0,0.0,0.0,0.0,0
70.0,160.0,0.0,0.0,0.0,0
80.0,160.0,0.0,0.0,0.0,0
90.0,160.0,0.0,0.0,0.0,0
100.0,160.0,0.0,0.0,0.0,0
110.0,160.0,0.0,0.0,0.0,0
120.0,160.0,0.0,0.0,0.0,0
130.0,160.0,0.0,0.0,0.0,0
140.0,160.0,0.0,0.0,0.0,0
150.0,160.0,0.0,0.0,0.0,0
160.0,160.0,0.0,0.0,0.0,0
170.0,160.0,0.0,0.0,0.0,0
180.0,160.0,0.0,0.0,0.0,0
190.0,160.0,0.0,0.0,0.0,0
200.0,160.0,0.0,0.0,0.0,0
-200.0,170.0,0.0,0.0,0.0,0
-190.0,170.0,0.0,0.0,0.0,0
-180.0,170.0,0.0,0.0,0.0,0
-170.0,170.0,0.0,0.0,0.0,0
-160.0,170.0,0.0,0.0,0.0,0
-150.0,170.0,0.0,0.0,0.0,0
-140.0,170.0,0.0,0.0,0.0,0
-130.0,170.0,0.0,0.0,0.0,0
-120.0,170.0,0.0,0.0,0.0,0
-110.0,170.0,0.0,0.0,0.0,0
-100.0,170.0,0.0,0.0,0.0,0
-90.0,170.0,0.0,0.0,0.0,0
-80.0,170.0,0.0,0.0,0.0,0
-70.0,170.0,8.872821492158281e-29,0.0,8.872821492158281e-29,2
-60.0,170.0,1.0327894762857627e-50,1.0325438763200093e-50,2.4559996575332772e-54,2
-50.0,170.0,2.915503491528321e-62,0.0,2.915503491528321e-62,4
-40.0,170.0,8.652720585878725e-46,0.0,8.652720585878725e-46,4
-30.0,170.0,2.0298833788348423e-41,0.0,2.0298833788348423e-41,4
-20.0,170.0,0.0,0.0,0.0,0
-10.0,170.0,0.0,0.0,0.0,0
0.0,170.0,0.0,0.0,0.0,0
10.0,170.0,0.0,0.0,0.0,0
20.0,170.0,0.0,0.0,0.0,0
30.0,170.0,0.0,0.0,0.0,0
40.0,170.0,0.0,0.0,0.0,0
50.0,170.0,0.0,0.0,0.0,0
60.0,170.0,0.0,0.0,0.0,0
70.0,170.0,0.0,0.0,0.0,0
80.0,170.0,0.0,0.0,0.0,0
90.0,170.0,0.0,0.0,0.0,0
100.0,170.0,0.0,0.0,0.0,0
110.0,170.0,0.0,0.0,0.0,0
120.0,170.0,0.0,0.0,0.0,0
130.0,170.0,0.0,0.0,0.0,0
140.0,170.0,0.0,0.0,0.0,0
150.0,170.0,0.0,0.0,0.0,0
160.0,170.0,0.0,0.0,0.0,0
170.0,170.0,0.0,0.0,0.0,0
180.0,170.0,0.0,0.0,0.0,0
190.0,170.0,0.0,0.0,0.0,0
200.0,170.0,0.0,0.0,0.0,0
-200.0,180.0,0.0,0.0,0.0,0
-190.0,180.0,0.0,0.0,0.0,0
-180.0,180.0,0.0,0.0,0.0,0
-170.0,180.0,0.0,0.0,0.0,0
-160.0,180.0,0.0,0.0,0.0,0
-150.0,180.0,0.0,0.0,0.0,0
-140.0,180.0,0.0,0.0,0.0,0
-130.0,180.0,0.0,0.0,0.0,0
-120.0,180.0,0.0,0.0,0.0,0
-110.0,180.0,5.5814940887156855e-31,0.0,5.5814940887156855e-31,3
-100.0,180.0,7.127751407817544e-80,0.0,7.127751407817544e-80,5
-90.0,180.0,2.0733304277111126e-85,0.0,2.0733304277111126e-85,5
-80.0,180.0,1.1295382030281345e-83,0.0,1.1295382030281345e-83,7
-70.0,180.0,5.815808426873689e-77,0.0,5.815808426873689e-77,7
-60.0,180.0,2.485657723817222e-71,0.0,2.485657723817222e-71,7
-50.0,180.0,9.15028399922525e-82,0.0,9.15028399922525e-82,9
-40.0,180.0,4.866444340347945e-90,0.0,4.866444340347945e-90,8
-30.0,180.0,2.831613699184436e-90,0.0,2.831613699184436e-90,8
-20.0,180.0,2.3901295612204656e-147,0.0,2.3901295612204656e-147,6
-10.0,180.0,6.116338448566932e-119,0.0,6.116338448566932e-119,6
0.0,180.0,2.9905140787709553e-32,0.0,2.9905140787709553e-32,8
10.0,180.0,0.0,0.0,0.0,0
20.0,180.0,0.0,0.0,0.0,0
30.0,180.0,0.0,0.0,0.0,0
40.0,180.0,0.0,0.0,0.0,0
50.0,180.0,0.0,0.0,0.0,0
60.0,180.0,0.0,0.0,0.0,0
70.0,180.0,0.0,0.0,0.0,0
80.0,180.0,0.0,0.0,0.0,0
90.0,180.0,0.0,0.0,0.0,0
100.0,180.0,0.0,0.0,0.0,0
110.0,180.0,0.0,0.0,0.0,0
120.0,180.0,0.0,0.0,0.0,0
130.0,180.0,0.0,0.0,0.0,0
140.0,180.0,0.0,0.0,0.0,0
150.0,180.0,0.0,0.0,0.0,0
160.0,180.0,0.0,0.0,0.0,0
170.0,180.0,0.0,0.0,0.0,0
180.0,180.0,0.0,0.0,0.0,0
190.0,180.0,0.0,0.0,0.0,0
200.0,180.0,0.0,0.0,0.0,0
-200.0,190.0,0.0,0.0,0.0,0
-190.0,190.0,0.0,0.0,0.0,0
-180.0,190.0,0.0,0.0,0.0,0
-170.0,190.0,0.0,0.0,0.0,0
-160.0,190.0,0.0,0.0,0.0,0
-150.0,190.0,0.0,0.0,0.0,0
-140.0,190.0,1.0248086630268699e-48,0.0,1.0248086630268699e-48,3
-130.0,190.0,7.42428624624501e-136,0.0,7.42428624624501e-136,5
-120.0,190.0,2.1049006068309018e-123,0.0,2.1049006068309018e-123,7
-110.0,190.0,5.2710077365862576e-163,0.0,5.2710077365862576e-163,7
-100.0,190.0,1.1692125150787606e-161,0.0,1.1692125150787606e-161,9
-90.0,190.0,7.228324305961126e-160,0.0,7.228324305961126e-160,9
-80.0,190.0,5.282718017029437e-150,0.0,5.282718017029437e-150,9
-70.0,190.0,8.15454706315213e-140,0.0,8.15454706315213e-140,11
-60.0,190.0,2.9134403982830206e-133,0.0,2.9134403982830206e-133,11
-50.0,190.0,8.364740709418544e-145,0.0,8.364740709418544e-145,11
-40.0,190.0,1.9149022069933497e-123,0.0,1.9149022069933497e-123,11
-30.0,190.0,8.298797933286964e-154,0.0,8.298797933286964e-154,10
-20.0,190.0,2.2719215779004797e-140,0.0,2.2719215779004797e-140,10
-10.0,190.0,1.2543751006689883e-180,0.0,1.2543751006689883e-180,8
0.0,190.0,2.294678351129207e-174,0.0,2.294678351129207e-174,8
10.0,190.0,2.0980079720795717e-25,0.0,2.0980079720795717e-25,10
20.0,190.0,9.723383773183757e-53,0.0,9.723383773183757e-53,8
30.0,190.0,0.0,0.0,0.0,0
40.0,190.0,0.0,0.0,0.0,0
50.0,190.0,0.0,0.0,0.0,0
60.0,190.0,0.0,0.0,0.0,0
70.0,190.0,0.0,0.0,0.0,0
80.0,190.0,0.0,0.0,0.0,0
90.0,190.0,0.0,0.0,0.0,0
100.0,190.0,0.0,0.0,0.0,0
110.0,190.0,0.0,0.0,0.0,0
120.0,190.0,0.0,0.0,0.0,0
130.0,190.0,0.0,0.0,0.0,0
140.0,190.0,0.0,0.0,0.0,0
150.0,190.0,0.0,0.0,0.0,0
160.0,190.0,0.0,0.0,0.0,0
170.0,190.0,0.0,0.0,0.0,0
180.0,190.0,0.0,0.0,0.0,0
190.0,190.0,0.0,0.0,0.0,0
200.0,190.0,0.0,0.0,0.0,0
-200.0,200.0,2.2745447518320735e-68,2.2745447518320735e-68,0.0,0
-190.0,200.0,9.045081796534257e-146,9.045081796534257e-146,0.0,0
-180.0,200.0,3.0007341794944012e-58,0.0,3.0007341794944012e-58,2
-170.0,200.0,8.358564774873382e-75,0.0,8.358564774873382e-75,3
-160.0,200.0,1.2714067623017692e-78,0.0,1.2714067623017692e-78,5
-150.0,200.0,2.5243838271342845e-101,0.0,2.5243838271342845e-101,7
-140.0,200.0,2.1661075423708415e-244,0.0,2.1661075423708415e-244,9
-130.0,200.0,4.012631461150208e-241,0.0,4.012631461150208e-241,9
-120.0,200.0,4.2161969396994856e-238,0.0,4.2161969396994856e-238,9
-110.0,200.0,1.063357874114544e-238,0.0,1.063357874114544e-238,11
-100.0,200.0,2.3166642807222633e-237,0.0,2.3166642807222633e-237,11
-90.0,200.0,5.286441449578455e-226,0.0,5.286441449578455e-226,11
-80.0,200.0,2.214788206091048e-213,0.0,2.214788206091048e-213,13
-70.0,200.0,2.444120337348017e-202,0.0,2.444120337348017e-202,13
-60.0,200.0,8.416585010382357e-198,0.0,8.416585010382357e-198,13
-50.0,200.0,3.3747141683403786e-218,0.0,3.3747141683403786e-218,13
-40.0,200.0,1.5659097544211073e-187,0.0,1.5659097544211073e-187,13
-30.0,200.0,9.076762322299232e-170,0.0,9.076762322299232e-170,13
-20.0,200.0,8.022683193211797e-155,0.0,8.022683193211797e-155,13
-10.0,200.0,8.474137160860684e-237,0.0,8.474137160860684e-237,12
0.0,200.0,1.0272831412211097e-223,0.0,1.0272831412211097e-223,10
10.0,200.0,2.339944636461895e-249,0.0,2.339944636461895e-249,10
20.0,200.0,0.0,0.0,0.0,6
30.0,200.0,2.336972146207349e-74,0.0,2.336972146207349e-74,8
40.0,200.0,0.0,0.0,0.0,0
50.0,200.0,0.0,0.0,0.0,0
60.0,200.0,0.0,0.0,0.0,0
70.0,200.0,0.0,0.0,0.0,0
80.0,200.0,0.0,0.0,0.0,0
90.0,200.0,0.0,0.0,0.0,0
100.0,200.0,0.0,0.0,0.0,0
110.0,200.0,0.0,0.0,0.0,0
120.0,200.0,0.0,0.0,0.0,0
130.0,200.0,0.0,0.0,0.0,0
140.0,200.0,0.0,0.0,0.0,0
150.0,200.0,0.0,0.0,0.0,0
160.0,200.0,0.0,0.0,0.0,0
170.0,200.0,0.0,0.0,0.0,0
180.0,200.0,0.0,0.0,0.0,0
190.0,200.0,0.0,0.0,0.0,0
200.0,200.0,0.0,0.0,0.0,0
