vx_kms,vz_kms,f_s2_m5,total_eV,conv_eV,hall_eV
30.0,60.0,1.7704792036950246e-194,-10356.007178146207,-10333.871489912628,-22.135662315048705
40.0,60.0,0.0,NaN,NaN,NaN
50.0,60.0,0.0,NaN,NaN,NaN
60.0,60.0,0.0,NaN,NaN,NaN
70.0,60.0,0.0,NaN,NaN,NaN
80.0,60.0,0.0,NaN,NaN,NaN
90.0,60.0,0.0,NaN,NaN,NaN
100.0,60.0,0.0,NaN,NaN,NaN
110.0,60.0,0.0,NaN,NaN,NaN
120.0,60.0,0.0,NaN,NaN,NaN
130.0,60.0,0.0,NaN,NaN,NaN
140.0,60.0,0.0,NaN,NaN,NaN
150.0,60.0,0.0,NaN,NaN,NaN
160.0,60.0,0.0,NaN,NaN,NaN
170.0,60.0,0.0,NaN,NaN,NaN
180.0,60.0,0.0,NaN,NaN,NaN
190.0,60.0,0.0,NaN,NaN,NaN
200.0,60.0,0.0,NaN,NaN,NaN
-200.0,70.0,0.0,NaN,NaN,NaN
-190.0,70.0,0.0,NaN,NaN,NaN
-180.0,70.0,0.0,NaN,NaN,NaN
-170.0,70.0,0.0,NaN,NaN,NaN
-160.0,70.0,0.0,NaN,NaN,NaN
-150.0,70.0,0.0,NaN,NaN,NaN
-140.0,70.0,0.0,NaN,NaN,NaN
-130.0,70.0,0.0,NaN,NaN,NaN
-120.0,70.0,0.0,NaN,NaN,NaN
-110.0,70.0,0.0,NaN,NaN,NaN
-100.0,70.0,0.0,NaN,NaN,NaN
-90.0,70.0,0.0,NaN,NaN,NaN
-80.0,70.0,0.0,NaN,NaN,NaN
-70.0,70.0,0.0,NaN,NaN,NaN
-60.0,70.0,0.0,NaN,NaN,NaN
-50.0,70.0,0.0,NaN,NaN,NaN
-40.0,70.0,0.0,NaN,NaN,NaN
-30.0,70.0,0.0,NaN,NaN,NaN
-20.0,70.0,0.0,NaN,NaN,NaN
-10.0,70.0,0.0,NaN,NaN,NaN
0.0,70.0,0.0,NaN,NaN,NaN
10.0,70.0,0.0,NaN,NaN,NaN
20.0,70.0,3.694259697758685e-53,-10032.81609440181,-10013.786306360971,-19.029803634071822
30.0,70.0,1.7509964405629516e-117,-10295.136074728885,-10272.945148598617,-22.19088194689453
40.0,70.0,0.0,NaN,NaN,NaN
50.0,70.0,0.0,NaN,NaN,NaN
60.0,70.0,0.0,NaN,NaN,NaN
70.0,70.0,0.0,NaN,NaN,NaN
80.0,70.0,0.0,NaN,NaN,NaN
90.0,70.0,0.0,NaN,NaN,NaN
100.0,70.0,0.0,NaN,NaN,NaN
110.0,70.0,0.0,NaN,NaN,NaN
120.0,70.0,0.0,NaN,NaN,NaN
130.0,70.0,0.0,NaN,NaN,NaN
140.0,70.0,0.0,NaN,NaN,NaN
150.0,70.0,0.0,NaN,NaN,NaN
160.0,70.0,0.0,NaN,NaN,NaN
170.0,70.0,0.0,NaN,NaN,NaN
180.0,70.0,0.0,NaN,NaN,NaN
190.0,70.0,0.0,NaN,NaN,NaN
200.0,70.0,0.0,NaN,NaN,NaN
-200.0,80.0,0.0,NaN,NaN,NaN
-190.0,80.0,0.0,NaN,NaN,NaN
-180.0,80.0,0.0,NaN,NaN,NaN
-170.0,80.0,0.0,NaN,NaN,NaN
-160.0,80.0,0.0,NaN,NaN,NaN
-150.0,80.0,0.0,NaN,NaN,NaN
-140.0,80.0,0.0,NaN,NaN,NaN
-130.0,80.0,0.0,NaN,NaN,NaN
-120.0,80.0,0.0,NaN,NaN,NaN
-110.0,80.0,0.0,NaN,NaN,NaN
-100.0,80.0,0.0,NaN,NaN,NaN
-90.0,80.0,0.0,NaN,NaN,NaN
-80.0,80.0,0.0,NaN,NaN,NaN
-70.0,80.0,0.0,NaN,NaN,NaN
-60.0,80.0,0.0,NaN,NaN,NaN
-50.0,80.0,0.0,NaN,NaN,NaN
-40.0,80.0,0.0,NaN,NaN,NaN
-30.0,80.0,0.0,NaN,NaN,NaN
-20.0,80.0,0.0,NaN,NaN,NaN
-10.0,80.0,0.0,NaN,NaN,NaN
0.0,80.0,0.0,NaN,NaN,NaN
10.0,80.0,0.0,NaN,NaN,NaN
20.0,80.0,2.4380065643181085e-95,-9935.549877923102,-9917.755186144836,-17.79470809855189
30.0,80.0,4.2860564307560314e-73,-10236.487963369196,-10214.657166403069,-21.830755452337524
40.0,80.0,0.0,NaN,NaN,NaN
50.0,80.0,0.0,NaN,NaN,NaN
60.0,80.0,0.0,NaN,NaN,NaN
70.0,80.0,0.0,NaN,NaN,NaN
80.0,80.0,0.0,NaN,NaN,NaN
90.0,80.0,0.0,NaN,NaN,NaN
100.0,80.0,0.0,NaN,NaN,NaN
110.0,80.0,0.0,NaN,NaN,NaN
120.0,80.0,0.0,NaN,NaN,NaN
130.0,80.0,0.0,NaN,NaN,NaN
140.0,80.0,0.0,NaN,NaN,NaN
150.0,80.0,0.0,NaN,NaN,NaN
160.0,80.0,0.0,NaN,NaN,NaN
170.0,80.0,0.0,NaN,NaN,NaN
180.0,80.0,0.0,NaN,NaN,NaN
190.0,80.0,0.0,NaN,NaN,NaN
200.0,80.0,0.0,NaN,NaN,NaN
-200.0,90.0,0.0,NaN,NaN,NaN
-190.0,90.0,0.0,NaN,NaN,NaN
-180.0,90.0,0.0,NaN,NaN,NaN
-170.0,90.0,0.0,NaN,NaN,NaN
-160.0,90.0,0.0,NaN,NaN,NaN
-150.0,90.0,0.0,NaN,NaN,NaN
-140.0,90.0,0.0,NaN,NaN,NaN
-130.0,90.0,0.0,NaN,NaN,NaN
-120.0,90.0,0.0,NaN,NaN,NaN
-110.0,90.0,0.0,NaN,NaN,NaN
-100.0,90.0,0.0,NaN,NaN,NaN
-90.0,90.0,0.0,NaN,NaN,NaN
-80.0,90.0,0.0,NaN,NaN,NaN
-70.0,90.0,0.0,NaN,NaN,NaN
-60.0,90.0,0.0,NaN,NaN,NaN
-50.0,90.0,0.0,NaN,NaN,NaN
-40.0,90.0,0.0,NaN,NaN,NaN
-30.0,90.0,0.0,NaN,NaN,NaN
-20.0,90.0,0.0,NaN,NaN,NaN
-10.0,90.0,0.0,NaN,NaN,NaN
0.0,90.0,0.0,NaN,NaN,NaN
10.0,90.0,0.0,NaN,NaN,NaN
20.0,90.0,1.324347721378053e-145,-9829.712289713074,-9812.57806745911,-17.1342269778418
30.0,90.0,1.642474014679101e-46,-10170.05680551812,-10149.212413436922,-20.84436343600266
40.0,90.0,0.0,NaN,NaN,NaN
50.0,90.0,0.0,NaN,NaN,NaN
60.0,90.0,0.0,NaN,NaN,NaN
70.0,90.0,0.0,NaN,NaN,NaN
80.0,90.0,0.0,NaN,NaN,NaN
90.0,90.0,0.0,NaN,NaN,NaN
100.0,90.0,0.0,NaN,NaN,NaN
110.0,90.0,0.0,NaN,NaN,NaN
120.0,90.0,0.0,NaN,NaN,NaN
130.0,90.0,0.0,NaN,NaN,NaN
140.0,90.0,0.0,NaN,NaN,NaN
150.0,90.0,0.0,NaN,NaN,NaN
160.0,90.0,0.0,NaN,NaN,NaN
170.0,90.0,0.0,NaN,NaN,NaN
180.0,90.0,0.0,NaN,NaN,NaN
190.0,90.0,0.0,NaN,NaN,NaN
200.0,90.0,0.0,NaN,NaN,NaN
-200.0,100.0,0.0,NaN,NaN,NaN
-190.0,100.0,0.0,NaN,NaN,NaN
-180.0,100.0,0.0,NaN,NaN,NaN
-170.0,100.0,0.0,NaN,NaN,NaN
-160.0,100.0,0.0,NaN,NaN,NaN
-150.0,100.0,0.0,NaN,NaN,NaN
-140.0,100.0,0.0,NaN,NaN,NaN
-130.0,100.0,0.0,NaN,NaN,NaN
-120.0,100.0,0.0,NaN,NaN,NaN
-110.0,100.0,0.0,NaN,NaN,NaN
-100.0,100.0,0.0,NaN,NaN,NaN
-90.0,100.0,0.0,NaN,NaN,NaN
-80.0,100.0,0.0,NaN,NaN,NaN
-70.0,100.0,0.0,NaN,NaN,NaN
-60.0,100.0,0.0,NaN,NaN,NaN
-50.0,100.0,0.0,NaN,NaN,NaN
-40.0,100.0,0.0,NaN,NaN,NaN
-30.0,100.0,0.0,NaN,NaN,NaN
-20.0,100.0,0.0,NaN,NaN,NaN
-10.0,100.0,0.0,NaN,NaN,NaN
0.0,100.0,0.0,NaN,NaN,NaN
10.0,100.0,0.0,NaN,NaN,NaN
20.0,100.0,2.9604433502542223e-178,-9745.514709800002,-9729.901573088986,-15.613132057100858
30.0,100.0,1.2241267707632244e-35,-10107.80938603045,-10087.810279007163,-19.999102229244333
40.0,100.0,0.0,NaN,NaN,NaN
50.0,100.0,0.0,NaN,NaN,NaN
60.0,100.0,0.0,NaN,NaN,NaN
70.0,100.0,0.0,NaN,NaN,NaN
80.0,100.0,0.0,NaN,NaN,NaN
90.0,100.0,0.0,NaN,NaN,NaN
100.0,100.0,0.0,NaN,NaN,NaN
110.0,100.0,0.0,NaN,NaN,NaN
120.0,100.0,0.0,NaN,NaN,NaN
130.0,100.0,0.0,NaN,NaN,NaN
140.0,100.0,0.0,NaN,NaN,NaN
150.0,100.0,0.0,NaN,NaN,NaN
160.0,100.0,0.0,NaN,NaN,NaN
170.0,100.0,0.0,NaN,NaN,NaN
180.0,100.0,0.0,NaN,NaN,NaN
190.0,100.0,0.0,NaN,NaN,NaN
200.0,100.0,0.0,NaN,NaN,NaN
-200.0,110.0,0.0,NaN,NaN,NaN
-190.0,110.0,0.0,NaN,NaN,NaN
-180.0,110.0,0.0,NaN,NaN,NaN
-170.0,110.0,0.0,NaN,NaN,NaN
-160.0,110.0,0.0,NaN,NaN,NaN
-150.0,110.0,0.0,NaN,NaN,NaN
-140.0,110.0,0.0,NaN,NaN,NaN
-130.0,110.0,0.0,NaN,NaN,NaN
-120.0,110.0,0.0,NaN,NaN,NaN
-110.0,110.0,0.0,NaN,NaN,NaN
-100.0,110.0,0.0,NaN,NaN,NaN
-90.0,110.0,0.0,NaN,NaN,NaN
-80.0,110.0,0.0,NaN,NaN,NaN
-70.0,110.0,0.0,NaN,NaN,NaN
-60.0,110.0,0.0,NaN,NaN,NaN
-50.0,110.0,0.0,NaN,NaN,NaN
-40.0,110.0,0.0,NaN,NaN,NaN
-30.0,110.0,0.0,NaN,NaN,NaN
-20.0,110.0,0.0,NaN,NaN,NaN
-10.0,110.0,0.0,NaN,NaN,NaN
0.0,110.0,0.0,NaN,NaN,NaN
10.0,110.0,0.0,NaN,NaN,NaN
20.0,110.0,3.369632417299474e-208,-9647.698929627599,-9634.270737054008,-13.428172694176936
30.0,110.0,1.8835245424594494e-34,-10052.709069907549,-10033.139958062837,-19.56912205389579
40.0,110.0,0.0,NaN,NaN,NaN
50.0,110.0,0.0,NaN,NaN,NaN
60.0,110.0,0.0,NaN,NaN,NaN
70.0,110.0,0.0,NaN,NaN,NaN
80.0,110.0,0.0,NaN,NaN,NaN
90.0,110.0,0.0,NaN,NaN,NaN
100.0,110.0,0.0,NaN,NaN,NaN
110.0,110.0,0.0,NaN,NaN,NaN
120.0,110.0,0.0,NaN,NaN,NaN
130.0,110.0,0.0,NaN,NaN,NaN
140.0,110.0,0.0,NaN,NaN,NaN
150.0,110.0,0.0,NaN,NaN,NaN
160.0,110.0,0.0,NaN,NaN,NaN
170.0,110.0,0.0,NaN,NaN,NaN
180.0,110.0,0.0,NaN,NaN,NaN
190.0,110.0,0.0,NaN,NaN,NaN
200.0,110.0,0.0,NaN,NaN,NaN
-200.0,120.0,0.0,NaN,NaN,NaN
-190.0,120.0,0.0,NaN,NaN,NaN
-180.0,120.0,0.0,NaN,NaN,NaN
-170.0,120.0,0.0,NaN,NaN,NaN
-160.0,120.0,0.0,NaN,NaN,NaN
-150.0,120.0,0.0,NaN,NaN,NaN
-140.0,120.0,0.0,NaN,NaN,NaN
-130.0,120.0,0.0,NaN,NaN,NaN
-120.0,120.0,0.0,NaN,NaN,NaN
-110.0,120.0,0.0,NaN,NaN,NaN
-100.0,120.0,0.0,NaN,NaN,NaN
-90.0,120.0,0.0,NaN,NaN,NaN
-80.0,120.0,0.0,NaN,NaN,NaN
-70.0,120.0,0.0,NaN,NaN,NaN
-60.0,120.0,0.0,NaN,NaN,NaN
-50.0,120.0,0.0,NaN,NaN,NaN
-40.0,120.0,0.0,NaN,NaN,NaN
-30.0,120.0,0.0,NaN,NaN,NaN
-20.0,120.0,0.0,NaN,NaN,NaN
-10.0,120.0,0.0,NaN,NaN,NaN
0.0,120.0,0.0,NaN,NaN,NaN
10.0,120.0,0.0,NaN,NaN,NaN
20.0,120.0,4.009712349481436e-179,-9601.795586601736,-9596.180741754812,-5.614829984218454
30.0,120.0,4.213998308667148e-63,-10055.919585777572,-10033.657253186955,-22.262339643761774
40.0,120.0,0.0,NaN,NaN,NaN
50.0,120.0,0.0,NaN,NaN,NaN
60.0,120.0,0.0,NaN,NaN,NaN
70.0,120.0,0.0,NaN,NaN,NaN
80.0,120.0,0.0,NaN,NaN,NaN
90.0,120.0,0.0,NaN,NaN,NaN
100.0,120.0,0.0,NaN,NaN,NaN
110.0,120.0,0.0,NaN,NaN,NaN
120.0,120.0,0.0,NaN,NaN,NaN
130.0,120.0,0.0,NaN,NaN,NaN
140.0,120.0,0.0,NaN,NaN,NaN
150.0,120.0,0.0,NaN,NaN,NaN
160.0,120.0,0.0,NaN,NaN,NaN
170.0,120.0,0.0,NaN,NaN,NaN
180.0,120.0,0.0,NaN,NaN,NaN
190.0,120.0,0.0,NaN,NaN,NaN
200.0,120.0,0.0,NaN,NaN,NaN
-200.0,130.0,0.0,NaN,NaN,NaN
-190.0,130.0,0.0,NaN,NaN,NaN
-180.0,130.0,0.0,NaN,NaN,NaN
-170.0,130.0,0.0,NaN,NaN,NaN
-160.0,130.0,0.0,NaN,NaN,NaN
-150.0,130.0,0.0,NaN,NaN,NaN
-140.0,130.0,0.0,NaN,NaN,NaN
-130.0,130.0,0.0,NaN,NaN,NaN
-120.0,130.0,0.0,NaN,NaN,NaN
-110.0,130.0,0.0,NaN,NaN,NaN
-100.0,130.0,0.0,NaN,NaN,NaN
-90.0,130.0,0.0,NaN,NaN,NaN
-80.0,130.0,0.0,NaN,NaN,NaN
-70.0,130.0,0.0,NaN,NaN,NaN
-60.0,130.0,0.0,NaN,NaN,NaN
-50.0,130.0,0.0,NaN,NaN,NaN
-40.0,130.0,0.0,NaN,NaN,NaN
-30.0,130.0,0.0,NaN,NaN,NaN
-20.0,130.0,0.0,NaN,NaN,NaN
-10.0,130.0,0.0,NaN,NaN,NaN
0.0,130.0,0.0,NaN,NaN,NaN
10.0,130.0,0.0,NaN,NaN,NaN
20.0,130.0,1.0891620061982191e-95,-9606.819830884411,-9615.699174484369,8.87936048391206
30.0,130.0,2.0239824953445393e-174,-10125.739858532483,-10088.95527289743,-36.78455923909732
40.0,130.0,0.0,NaN,NaN,NaN
50.0,130.0,0.0,NaN,NaN,NaN
60.0,130.0,0.0,NaN,NaN,NaN
70.0,130.0,0.0,NaN,NaN,NaN
80.0,130.0,0.0,NaN,NaN,NaN
90.0,130.0,0.0,NaN,NaN,NaN
100.0,130.0,0.0,NaN,NaN,NaN
110.0,130.0,0.0,NaN,NaN,NaN
120.0,130.0,0.0,NaN,NaN,NaN
130.0,130.0,0.0,NaN,NaN,NaN
140.0,130.0,0.0,NaN,NaN,NaN
150.0,130.0,0.0,NaN,NaN,NaN
160.0,130.0,0.0,NaN,NaN,NaN
170.0,130.0,0.0,NaN,NaN,NaN
180.0,130.0,0.0,NaN,NaN,NaN
190.0,130.0,0.0,NaN,NaN,NaN
200.0,130.0,0.0,NaN,NaN,NaN
-200.0,140.0,0.0,NaN,NaN,NaN
-190.0,140.0,0.0,NaN,NaN,NaN
-180.0,140.0,0.0,NaN,NaN,NaN
-170.0,140.0,0.0,NaN,NaN,NaN
-160.0,140.0,0.0,NaN,NaN,NaN
-150.0,140.0,0.0,NaN,NaN,NaN
-140.0,140.0,0.0,NaN,NaN,NaN
-130.0,140.0,0.0,NaN,NaN,NaN
-120.0,140.0,0.0,NaN,NaN,NaN
-110.0,140.0,0.0,NaN,NaN,NaN
-100.0,140.0,0.0,NaN,NaN,NaN
-90.0,140.0,0.0,NaN,NaN,NaN
-80.0,140.0,0.0,NaN,NaN,NaN
-70.0,140.0,0.0,NaN,NaN,NaN
-60.0,140.0,0.0,NaN,NaN,NaN
-50.0,140.0,0.0,NaN,NaN,NaN
-40.0,140.0,0.0,NaN,NaN,NaN
-30.0,140.0,0.0,NaN,NaN,NaN
-20.0,140.0,0.0,NaN,NaN,NaN
-10.0,140.0,0.0,NaN,NaN,NaN
0.0,140.0,0.0,NaN,NaN,NaN
10.0,140.0,0.0,NaN,NaN,NaN
20.0,140.0,8.710160163245006e-10,-9730.691503108294,-9738.8480039437,8.156512769084392
30.0,140.0,0.0,NaN,NaN,NaN
40.0,140.0,0.0,NaN,NaN,NaN
50.0,140.0,0.0,NaN,NaN,NaN
60.0,140.0,0.0,NaN,NaN,NaN
70.0,140.0,0.0,NaN,NaN,NaN
80.0,140.0,0.0,NaN,NaN,NaN
90.0,140.0,0.0,NaN,NaN,NaN
100.0,140.0,0.0,NaN,NaN,NaN
110.0,140.0,0.0,NaN,NaN,NaN
120.0,140.0,0.0,NaN,NaN,NaN
130.0,140.0,0.0,NaN,NaN,NaN
140.0,140.0,0.0,NaN,NaN,NaN
150.0,140.0,0.0,NaN,NaN,NaN
160.0,140.0,0.0,NaN,NaN,NaN
170.0,140.0,0.0,NaN,NaN,NaN
180.0,140.0,0.0,NaN,NaN,NaN
190.0,140.0,0.0,NaN,NaN,NaN
200.0,140.0,0.0,NaN,NaN,NaN
-200.0,150.0,0.0,NaN,NaN,NaN
-190.0,150.0,0.0,NaN,NaN,NaN
-180.0,150.0,0.0,NaN,NaN,NaN
-170.0,150.0,0.0,NaN,NaN,NaN
-160.0,150.0,0.0,NaN,NaN,NaN
-150.0,150.0,0.0,NaN,NaN,NaN
-140.0,150.0,0.0,NaN,NaN,NaN
-130.0,150.0,0.0,NaN,NaN,NaN
-120.0,150.0,0.0,NaN,NaN,NaN
-110.0,150.0,0.0,NaN,NaN,NaN
-100.0,150.0,0.0,NaN,NaN,NaN
-90.0,150.0,0.0,NaN,NaN,NaN
-80.0,150.0,0.0,NaN,NaN,NaN
-70.0,150.0,0.0,NaN,NaN,NaN
-60.0,150.0,0.0,NaN,NaN,NaN
-50.0,150.0,0.0,NaN,NaN,NaN
-40.0,150.0,0.0,NaN,NaN,NaN
-30.0,150.0,0.0,NaN,NaN,NaN
-20.0,150.0,0.0,NaN,NaN,NaN
-10.0,150.0,0.0,NaN,NaN,NaN
0.0,150.0,0.0,NaN,NaN,NaN
10.0,150.0,4.361463227547816e-16,-9455.118091877992,-9505.513475663603,50.395389027149776
20.0,150.0,0.0,NaN,NaN,NaN
30.0,150.0,0.0,NaN,NaN,NaN
40.0,150.0,0.0,NaN,NaN,NaN
50.0,150.0,0.0,NaN,NaN,NaN
60.0,150.0,0.0,NaN,NaN,NaN
70.0,150.0,0.0,NaN,NaN,NaN
80.0,150.0,0.0,NaN,NaN,NaN
90.0,150.0,0.0,NaN,NaN,NaN
100.0,150.0,0.0,NaN,NaN,NaN
110.0,150.0,0.0,NaN,NaN,NaN
120.0,150.0,0.0,NaN,NaN,NaN
130.0,150.0,0.0,NaN,NaN,NaN
140.0,150.0,0.0,NaN,NaN,NaN
150.0,150.0,0.0,NaN,NaN,NaN
160.0,150.0,0.0,NaN,NaN,NaN
170.0,150.0,0.0,NaN,NaN,NaN
180.0,150.0,0.0,NaN,NaN,NaN
190.0,150.0,0.0,NaN,NaN,NaN
200.0,150.0,0.0,NaN,NaN,NaN
-200.0,160.0,0.0,NaN,NaN,NaN
-190.0,160.0,0.0,NaN,NaN,NaN
-180.0,160.0,0.0,NaN,NaN,NaN
-170.0,160.0,0.0,NaN,NaN,NaN
-160.0,160.0,0.0,NaN,NaN,NaN
-150.0,160.0,0.0,NaN,NaN,NaN
-140.0,160.0,0.0,NaN,NaN,NaN
-130.0,160.0,0.0,NaN,NaN,NaN
-120.0,160.0,0.0,NaN,NaN,NaN
-110.0,160.0,0.0,NaN,NaN,NaN
-100.0,160.0,0.0,NaN,NaN,NaN
-90.0,160.0,0.0,NaN,NaN,NaN
-80.0,160.0,0.0,NaN,NaN,NaN
-70.0,160.0,0.0,NaN,NaN,NaN
-60.0,160.0,0.0,NaN,NaN,NaN
-50.0,160.0,0.0,NaN,NaN,NaN
-40.0,160.0,0.0,NaN,NaN,NaN
-30.0,160.0,0.0,NaN,NaN,NaN
-20.0,160.0,0.0,NaN,NaN,NaN
-10.0,160.0,4.11152725225974e-201,-10133.367590172793,-10023.874826839628,-109.49271648133436
0.0,160.0,0.0,NaN,NaN,NaN
10.0,160.0,0.0,NaN,NaN,NaN
20.0,160.0,0.0,NaN,NaN,NaN
30.0,160.0,0.0,NaN,NaN,NaN
40.0,160.0,0.0,NaN,NaN,NaN
50.0,160.0,0.0,NaN,NaN,NaN
60.0,160.0,0.0,NaN,NaN,NaN
70.0,160.0,0.0,NaN,NaN,NaN
80.0,160.0,0.0,NaN,NaN,NaN
90.0,160.0,0.0,NaN,NaN,NaN
100.0,160.0,0.0,NaN,NaN,NaN
110.0,160.0,0.0,NaN,NaN,NaN
120.0,160.0,0.0,NaN,NaN,NaN
130.0,160.0,0.0,NaN,NaN,NaN
140.0,160.0,0.0,NaN,NaN,NaN
150.0,160.0,0.0,NaN,NaN,NaN
160.0,160.0,0.0,NaN,NaN,NaN
170.0,160.0,0.0,NaN,NaN,NaN
180.0,160.0,0.0,NaN,NaN,NaN
190.0,160.0,0.0,NaN,NaN,NaN
200.0,160.0,0.0,NaN,NaN,NaN
-200.0,170.0,0.0,NaN,NaN,NaN
-190.0,170.0,0.0,NaN,NaN,NaN
-180.0,170.0,0.0,NaN,NaN,NaN
-170.0,170.0,0.0,NaN,NaN,NaN
-160.0,170.0,0.0,NaN,NaN,NaN
-150.0,170.0,0.0,NaN,NaN,NaN
-140.0,170.0,0.0,NaN,NaN,NaN
-130.0,170.0,0.0,NaN,NaN,NaN
-120.0,170.0,0.0,NaN,NaN,NaN
-110.0,170.0,0.0,NaN,NaN,NaN
-100.0,170.0,0.0,NaN,NaN,NaN
-90.0,170.0,0.0,NaN,NaN,NaN
-80.0,170.0,0.0,NaN,NaN,NaN
-70.0,170.0,8.872821492158281e-29,5267.494597939488,4352.477128299262,915.0174618717626
-60.0,170.0,1.0327894762857627e-50,-7495.632862252693,-8231.033660979348,735.400781305574
-50.0,170.0,2.915503491528321e-62,4944.299901799736,4517.1697813191495,427.1301350318256
-40.0,170.0,8.652720585878725e-46,4874.485932272984,4572.720132832526,301.76580824201386
-30.0,170.0,2.0298833788348423e-41,-5982.710929769539,-6024.55609875188,41.84519616673583
-20.0,170.0,0.0,NaN,NaN,NaN
-10.0,170.0,0.0,NaN,NaN,NaN
0.0,170.0,0.0,NaN,NaN,NaN
10.0,170.0,0.0,NaN,NaN,NaN
20.0,170.0,0.0,NaN,NaN,NaN
30.0,170.0,0.0,NaN,NaN,NaN
40.0,170.0,0.0,NaN,NaN,NaN
50.0,170.0,0.0,NaN,NaN,NaN
60.0,170.0,0.0,NaN,NaN,NaN
70.0,170.0,0.0,NaN,NaN,NaN
80.0,170.0,0.0,NaN,NaN,NaN
90.0,170.0,0.0,NaN,NaN,NaN
100.0,170.0,0.0,NaN,NaN,NaN
110.0,170.0,0.0,NaN,NaN,NaN
120.0,170.0,0.0,NaN,NaN,NaN
130.0,170.0,0.0,NaN,NaN,NaN
140.0,170.0,0.0,NaN,NaN,NaN
150.0,170.0,0.0,NaN,NaN,NaN
160.0,170.0,0.0,NaN,NaN,NaN
170.0,170.0,0.0,NaN,NaN,NaN
180.0,170.0,0.0,NaN,NaN,NaN
190.0,170.0,0.0,NaN,NaN,NaN
200.0,170.0,0.0,NaN,NaN,NaN
-200.0,180.0,0.0,NaN,NaN,NaN
-190.0,180.0,0.0,NaN,NaN,NaN
-180.0,180.0,0.0,NaN,NaN,NaN
-170.0,180.0,0.0,NaN,NaN,NaN
-160.0,180.0,0.0,NaN,NaN,NaN
-150.0,180.0,0.0,NaN,NaN,NaN
-140.0,180.0,0.0,NaN,NaN,NaN
-130.0,180.0,0.0,NaN,NaN,NaN
-120.0,180.0,0.0,NaN,NaN,NaN
-110.0,180.0,5.5814940887156855e-31,4875.182177807714,4494.7484033874525,380.43381390241257
-100.0,180.0,7.127751407817544e-80,5064.702447376301,4427.669252257488,637.0332125581822
-90.0,180.0,2.0733304277111126e-85,5494.566872694762,4374.415125939613,1120.1517742092103
-80.0,180.0,1.1295382030281345e-83,5441.147995510765,4393.996226803064,1047.1517726019772
-70.0,180.0,5.815808426873689e-77,5354.682114340631,4412.596162440003,942.085963346943
-60.0,180.0,2.485657723817222e-71,5241.312849988021,4437.9231199656015,803.3897647640013
-50.0,180.0,9.15028399922525e-82,5089.296646297177,4478.3745083526255,610.9221744614143
-40.0,180.0,4.866444340347945e-90,4876.067855602505,4611.789310435251,264.27854593680746
-30.0,180.0,2.831613699184436e-90,4784.586364961145,4645.9628695132415,138.62352119113422
-20.0,180.0,2.3901295612204656e-147,4895.71931807449,4721.3399834755555,174.37933488146865
-10.0,180.0,6.116338448566932e-119,4886.488931656865,4723.979105627182,162.50982761683116
0.0,180.0,2.9905140787709553e-32,3956.260734031467,4520.909690989683,-564.6489654943136
10.0,180.0,0.0,NaN,NaN,NaN
20.0,180.0,0.0,NaN,NaN,NaN
30.0,180.0,0.0,NaN,NaN,NaN
40.0,180.0,0.0,NaN,NaN,NaN
50.0,180.0,0.0,NaN,NaN,NaN
60.0,180.0,0.0,NaN,NaN,NaN
70.0,180.0,0.0,NaN,NaN,NaN
80.0,180.0,0.0,NaN,NaN,NaN
90.0,180.0,0.0,NaN,NaN,NaN
100.0,180.0,0.0,NaN,NaN,NaN
110.0,180.0,0.0,NaN,NaN,NaN
120.0,180.0,0.0,NaN,NaN,NaN
130.0,180.0,0.0,NaN,NaN,NaN
140.0,180.0,0.0,NaN,NaN,NaN
150.0,180.0,0.0,NaN,NaN,NaN
160.0,180.0,0.0,NaN,NaN,NaN
170.0,180.0,0.0,NaN,NaN,NaN
180.0,180.0,0.0,NaN,NaN,NaN
190.0,180.0,0.0,NaN,NaN,NaN
200.0,180.0,0.0,NaN,NaN,NaN
-200.0,190.0,0.0,NaN,NaN,NaN
-190.0,190.0,0.0,NaN,NaN,NaN
-180.0,190.0,0.0,NaN,NaN,NaN
-170.0,190.0,0.0,NaN,NaN,NaN
-160.0,190.0,0.0,NaN,NaN,NaN
-150.0,190.0,0.0,NaN,NaN,NaN
-140.0,190.0,1.0248086630268699e-48,4926.620902775419,4448.415790099543,478.20509744841513
-130.0,190.0,7.42428624624501e-136,5141.935753327913,4488.742779796278,653.1929221337289
-120.0,190.0,2.1049006068309018e-123,5041.270096844767,4506.823701612666,534.446367308163
-110.0,190.0,5.2710077365862576e-163,5472.0254506519805,4422.493325104453,1049.5321669409698
-100.0,190.0,1.1692125150787606e-161,5449.438065951555,4427.101833655359,1022.3362461311735
-90.0,190.0,7.228324305961126e-160,5411.113861008145,4431.842966599515,979.2708990043656
-80.0,190.0,5.282718017029437e-150,5345.872982241962,4437.9349446596625,907.9380480382229
-70.0,190.0,8.15454706315213e-140,5265.490018698488,4450.546649676356,814.9433994193757
-60.0,190.0,2.9134403982830206e-133,5186.878354345788,4472.53655651636,714.3418315739352
-50.0,190.0,8.364740709418544e-145,5100.578328568829,4513.203489171046,587.374880895003
-40.0,190.0,1.9149022069933497e-123,4886.544350613632,4558.457149460373,328.0872429449699
-30.0,190.0,8.298797933286964e-154,4783.073396393189,4636.601561915709,146.47185137822083
-20.0,190.0,2.2719215779004797e-140,4762.222097108626,4629.858051918266,132.36406258717994
